Index1,Index2,peak_cc,peak_mad_mult,peak_width,peak_prominence,win_id_1,win_id_2,group_idx
74820,571231,0.920560121536,21.2379179026,255.094512286,0.353100121021,0,4,8
256104,16801164,0.89431065321,20.6323256765,259.490320478,0.328906834126,1,927,14
395736,16513016,0.908151566982,20.9516445167,141.534093259,0.356185317039,2,899,15
503279,18586623,0.897206425667,20.6991330215,150.840972208,0.376280963421,3,1058,6
571253,18591017,0.94774132967,21.8650059692,141.576496055,0.267176091671,4,1070,8
804414,839268,0.894033074379,20.6259217532,273.996623268,0.357938170433,5,7,0
836697,839302,0.902385413647,20.8186156267,207.405129996,0.341972410679,6,7,0
839373,17757238,0.946631789207,21.8394081525,278.834930129,0.404021859169,7,1017,0
840747,18587581,0.903904616833,20.8536646276,236.622735733,0.32901674509,8,1061,1
1036023,18587376,0.877317070961,20.2402727337,113.426770126,0.146576821804,9,1060,9
1394816,18590629,0.884763419628,20.4120648176,264.036688692,0.299981832504,10,1069,4
1914476,18597457,0.902659773827,20.8249452937,255.740324775,0.321421563625,11,1094,0
2581233,16163941,0.874872624874,20.1838777801,205.874689599,0.306325137615,12,863,0
4559786,503220,0.876658916473,20.2250886836,138.321073386,0.317504763603,13,3,6
4805210,571228,0.935124397278,21.5739251717,276.951564312,0.328310728073,14,4,8
5238687,571218,0.924454569817,21.3277653454,138.650195137,0.316544890404,16,4,8
5877669,18593477,0.89335089922,20.6101835306,247.190369964,0.329134523869,17,1080,4
9159620,9167120,0.99935311079,23.0557231691,85.0153464824,0.000374853610992,18,28,18
9160752,9168252,0.999529063702,23.0597825167,154.024888735,0.000365018844604,19,29,19
9161130,9168630,0.998945772648,23.0463256145,125.108780414,0.000380992889404,20,30,20
9161359,9168859,0.999343216419,23.0554948996,123.099948352,0.000477194786072,21,31,21
9162895,9170395,0.999411284924,23.057065284,109.995521985,0.000594019889832,22,32,22
9164202,9171702,0.999447584152,23.0579027307,181.231344558,0.000781774520874,23,33,23
9164483,9171983,0.999371409416,23.0561453303,139.984563585,0.000656962394714,24,34,24
9165569,9173069,0.999249339104,23.0533290892,65.1039752364,0.000388205051422,25,35,25
9165886,9173386,0.99928766489,23.0542132899,161.055865474,0.00048553943634,26,36,26
9166199,9173699,0.999362289906,23.0559349373,77.3221517168,0.000627279281616,27,37,27
9167120,9159620,0.99935311079,23.0557231691,85.0153464824,0.000374853610992,28,18,18
9168252,9160752,0.999529063702,23.0597825167,154.024888735,0.000365018844604,29,19,19
9168630,9161130,0.998945772648,23.0463256145,125.108780414,0.000380992889404,30,20,20
9168859,9161359,0.999343216419,23.0554948996,123.099948352,0.000477194786072,31,21,21
9170395,9162895,0.999411284924,23.057065284,109.995521985,0.000594019889832,32,22,22
9171702,9164202,0.999447584152,23.0579027307,181.231344558,0.000781774520874,33,23,23
9171983,9164483,0.999371409416,23.0561453303,139.984563585,0.000656962394714,34,24,24
9173069,9165569,0.999249339104,23.0533290892,65.1039752364,0.000388205051422,35,25,25
9173386,9165886,0.99928766489,23.0542132899,161.055865474,0.00048553943634,36,26,26
